Freq.	V(vout)/V(vin)
3.34608460846056e+008	(1.72479409164118e+001dB,1.68146775299334e+002°)
3.34645964596431e+008	(1.72479102508212e+001dB,1.68145484780189e+002°)
3.34683468346806e+008	(1.72478795839575e+001dB,1.68144194288533e+002°)
3.34720972097181e+008	(1.72478489158223e+001dB,1.68142903824344e+002°)
3.34758475847556e+008	(1.72478182464148e+001dB,1.68141613387638e+002°)
3.34795979597931e+008	(1.72477875757363e+001dB,1.68140322978420e+002°)
3.34833483348306e+008	(1.72477569037871e+001dB,1.68139032596654e+002°)
3.34870987098681e+008	(1.72477262305673e+001dB,1.68137742242382e+002°)
3.34908490849056e+008	(1.72476955560781e+001dB,1.68136451915565e+002°)
3.34945994599432e+008	(1.72476648803196e+001dB,1.68135161616213e+002°)
3.34983498349807e+008	(1.72476342032922e+001dB,1.68133871344322e+002°)
3.35021002100182e+008	(1.72476035249966e+001dB,1.68132581099884e+002°)
3.35058505850557e+008	(1.72475728454330e+001dB,1.68131290882928e+002°)
3.35096009600932e+008	(1.72475421646023e+001dB,1.68130000693428e+002°)
3.35133513351307e+008	(1.72475114825048e+001dB,1.68128710531385e+002°)
3.35171017101682e+008	(1.72474807991404e+001dB,1.68127420396764e+002°)
3.35208520852057e+008	(1.72474501145106e+001dB,1.68126130289626e+002°)
3.35246024602432e+008	(1.72474194286157e+001dB,1.68124840209949e+002°)
3.35283528352807e+008	(1.72473887414557e+001dB,1.68123550157682e+002°)
3.35321032103182e+008	(1.72473580530314e+001dB,1.68122260132888e+002°)
3.35358535853557e+008	(1.72473273633430e+001dB,1.68120970135507e+002°)
3.35396039603932e+008	(1.72472966723913e+001dB,1.68119680165590e+002°)
3.35433543354307e+008	(1.72472659801770e+001dB,1.68118390223123e+002°)
3.35471047104682e+008	(1.72472352867001e+001dB,1.68117100308086e+002°)
3.35508550855057e+008	(1.72472045919613e+001dB,1.68115810420473e+002°)
3.35546054605432e+008	(1.72471738959608e+001dB,1.68114520560295e+002°)
3.35583558355807e+008	(1.72471431986994e+001dB,1.68113230727551e+002°)
3.35621062106182e+008	(1.72471125001776e+001dB,1.68111940922215e+002°)
3.35658565856557e+008	(1.72470818003957e+001dB,1.68110651144322e+002°)
3.35696069606932e+008	(1.72470510993544e+001dB,1.68109361393856e+002°)
3.35733573357307e+008	(1.72470203970541e+001dB,1.68108071670810e+002°)
3.35771077107682e+008	(1.72469896934953e+001dB,1.68106781975161e+002°)
3.35808580858057e+008	(1.72469589886783e+001dB,1.68105492306955e+002°)
3.35846084608432e+008	(1.72469282826043e+001dB,1.68104202666170e+002°)
3.35883588358807e+008	(1.72468975752727e+001dB,1.68102913052785e+002°)
3.35921092109182e+008	(1.72468668666847e+001dB,1.68101623466781e+002°)
3.35958595859557e+008	(1.72468361568404e+001dB,1.68100333908228e+002°)
3.35996099609932e+008	(1.72468054457408e+001dB,1.68099044377059e+002°)
3.36033603360307e+008	(1.72467747333861e+001dB,1.68097754873324e+002°)
3.36071107110682e+008	(1.72467440197768e+001dB,1.68096465396970e+002°)
3.36108610861058e+008	(1.72467133049133e+001dB,1.68095175948014e+002°)
3.36146114611433e+008	(1.72466825887962e+001dB,1.68093886526470e+002°)
3.36183618361808e+008	(1.72466518714259e+001dB,1.68092597132303e+002°)
3.36221122112183e+008	(1.72466211528030e+001dB,1.68091307765538e+002°)
3.36258625862558e+008	(1.72465904329278e+001dB,1.68090018426166e+002°)
3.36296129612933e+008	(1.72465597118009e+001dB,1.68088729114180e+002°)
3.36333633363308e+008	(1.72465289894226e+001dB,1.68087439829580e+002°)
3.36371137113683e+008	(1.72464982657936e+001dB,1.68086150572344e+002°)
3.36408640864058e+008	(1.72464675409151e+001dB,1.68084861342545e+002°)
3.36446144614433e+008	(1.72464368147862e+001dB,1.68083572140089e+002°)
3.36483648364808e+008	(1.72464060874087e+001dB,1.68082282965032e+002°)
3.36521152115183e+008	(1.72463753587817e+001dB,1.68080993817329e+002°)
3.36558655865558e+008	(1.72463446289068e+001dB,1.68079704697012e+002°)
3.36596159615933e+008	(1.72463138977840e+001dB,1.68078415604078e+002°)
3.36633663366308e+008	(1.72462831654141e+001dB,1.68077126538505e+002°)
3.36671167116683e+008	(1.72462524317969e+001dB,1.68075837500287e+002°)
3.36708670867058e+008	(1.72462216969339e+001dB,1.68074548489442e+002°)
3.36746174617433e+008	(1.72461909608248e+001dB,1.68073259505970e+002°)
3.36783678367808e+008	(1.72461602234699e+001dB,1.68071970549827e+002°)
3.36821182118183e+008	(1.72461294848711e+001dB,1.68070681621096e+002°)
3.36858685868558e+008	(1.72460987450275e+001dB,1.68069392719701e+002°)
3.36896189618933e+008	(1.72460680039395e+001dB,1.68068103845657e+002°)
3.36933693369308e+008	(1.72460372616085e+001dB,1.68066814998948e+002°)
3.36971197119683e+008	(1.72460065180348e+001dB,1.68065526179603e+002°)
3.37008700870058e+008	(1.72459757732187e+001dB,1.68064237387640e+002°)
3.37046204620433e+008	(1.72459450271605e+001dB,1.68062948623005e+002°)
3.37083708370808e+008	(1.72459142798607e+001dB,1.68061659885708e+002°)
3.37121212121183e+008	(1.72458835313200e+001dB,1.68060371175749e+002°)
3.37158715871558e+008	(1.72458527815389e+001dB,1.68059082493119e+002°)
3.37196219621933e+008	(1.72458220305174e+001dB,1.68057793837849e+002°)
3.37233723372308e+008	(1.72457912782569e+001dB,1.68056505209900e+002°)
3.37271227122684e+008	(1.72457605247574e+001dB,1.68055216609311e+002°)
3.37308730873059e+008	(1.72457297700191e+001dB,1.68053928036031e+002°)
3.37346234623434e+008	(1.72456990140428e+001dB,1.68052639490084e+002°)
3.37383738373809e+008	(1.72456682568289e+001dB,1.68051350971472e+002°)
3.37421242124184e+008	(1.72456374983778e+001dB,1.68050062480163e+002°)
3.37458745874559e+008	(1.72456067386904e+001dB,1.68048774016210e+002°)
3.37496249624934e+008	(1.72455759777665e+001dB,1.68047485579553e+002°)
3.37533753375309e+008	(1.72455452156072e+001dB,1.68046197170228e+002°)
3.37571257125684e+008	(1.72455144522127e+001dB,1.68044908788225e+002°)
3.37608760876059e+008	(1.72454836875835e+001dB,1.68043620433527e+002°)
3.37646264626434e+008	(1.72454529217204e+001dB,1.68042332106153e+002°)
3.37683768376809e+008	(1.72454221546235e+001dB,1.68041043806076e+002°)
3.37721272127184e+008	(1.72453913862935e+001dB,1.68039755533305e+002°)
3.37758775877559e+008	(1.72453606167309e+001dB,1.68038467287856e+002°)
3.37796279627934e+008	(1.72453298459352e+001dB,1.68037179069671e+002°)
3.37833783378309e+008	(1.72452990739091e+001dB,1.68035890878853e+002°)
3.37871287128684e+008	(1.72452683006507e+001dB,1.68034602715292e+002°)
3.37908790879059e+008	(1.72452375261618e+001dB,1.68033314579041e+002°)
3.37946294629434e+008	(1.72452067504429e+001dB,1.68032026470075e+002°)
3.37983798379809e+008	(1.72451759734940e+001dB,1.68030738388420e+002°)
3.38021302130184e+008	(1.72451451953157e+001dB,1.68029450334056e+002°)
3.38058805880559e+008	(1.72451144159086e+001dB,1.68028162306956e+002°)
3.38096309630934e+008	(1.72450836352733e+001dB,1.68026874307174e+002°)
3.38133813381309e+008	(1.72450528534102e+001dB,1.68025586334670e+002°)
3.38171317131684e+008	(1.72450220703196e+001dB,1.68024298389443e+002°)
3.38208820882059e+008	(1.72449912860019e+001dB,1.68023010471485e+002°)
3.38246324632434e+008	(1.72449605004580e+001dB,1.68021722580823e+002°)
3.38283828382809e+008	(1.72449297136881e+001dB,1.68020434717433e+002°)
3.38321332133184e+008	(1.72448989256933e+001dB,1.68019146881315e+002°)
3.38358835883559e+008	(1.72448681364728e+001dB,1.68017859072475e+002°)
3.38396339633935e+008	(1.72448373460283e+001dB,1.68016571290897e+002°)
3.38433843384310e+008	(1.72448065543598e+001dB,1.68015283536600e+002°)
3.38471347134685e+008	(1.72447757614677e+001dB,1.68013995809552e+002°)
3.38508850885060e+008	(1.72447449673525e+001dB,1.68012708109785e+002°)
3.38546354635435e+008	(1.72447141720151e+001dB,1.68011420437274e+002°)
3.38583858385810e+008	(1.72446833754553e+001dB,1.68010132792013e+002°)
3.38621362136185e+008	(1.72446525776741e+001dB,1.68008845174018e+002°)
3.38658865886560e+008	(1.72446217786718e+001dB,1.68007557583283e+002°)
3.38696369636935e+008	(1.72445909784490e+001dB,1.68006270019794e+002°)
3.38733873387310e+008	(1.72445601770062e+001dB,1.68004982483557e+002°)
3.38771377137685e+008	(1.72445293743439e+001dB,1.68003694974580e+002°)
3.38808880888060e+008	(1.72444985704618e+001dB,1.68002407492824e+002°)
3.38846384638435e+008	(1.72444677653613e+001dB,1.68001120038322e+002°)
3.38883888388810e+008	(1.72444369590430e+001dB,1.67999832611085e+002°)
3.38921392139185e+008	(1.72444061515069e+001dB,1.67998545211075e+002°)
3.38958895889560e+008	(1.72443753427537e+001dB,1.67997257838309e+002°)
3.38996399639935e+008	(1.72443445327839e+001dB,1.67995970492783e+002°)
3.39033903390310e+008	(1.72443137215975e+001dB,1.67994683174478e+002°)
3.39071407140685e+008	(1.72442829091955e+001dB,1.67993395883417e+002°)
3.39108910891060e+008	(1.72442520955783e+001dB,1.67992108619576e+002°)
3.39146414641435e+008	(1.72442212807461e+001dB,1.67990821382963e+002°)
3.39183918391810e+008	(1.72441904647000e+001dB,1.67989534173581e+002°)
3.39221422142185e+008	(1.72441596474398e+001dB,1.67988246991430e+002°)
3.39258925892560e+008	(1.72441288289662e+001dB,1.67986959836479e+002°)
3.39296429642935e+008	(1.72440980092799e+001dB,1.67985672708757e+002°)
3.39333933393310e+008	(1.72440671883816e+001dB,1.67984385608265e+002°)
3.39371437143685e+008	(1.72440363662708e+001dB,1.67983098534977e+002°)
3.39408940894060e+008	(1.72440055429493e+001dB,1.67981811488903e+002°)
3.39446444644435e+008	(1.72439747184165e+001dB,1.67980524470051e+002°)
3.39483948394810e+008	(1.72439438926734e+001dB,1.67979237478391e+002°)
3.39521452145185e+008	(1.72439130657199e+001dB,1.67977950513945e+002°)
3.39558955895561e+008	(1.72438822375578e+001dB,1.67976663576713e+002°)
3.39596459645936e+008	(1.72438514081859e+001dB,1.67975376666661e+002°)
3.39633963396311e+008	(1.72438205776061e+001dB,1.67974089783822e+002°)
3.39671467146686e+008	(1.72437897458179e+001dB,1.67972802928188e+002°)
3.39708970897061e+008	(1.72437589128226e+001dB,1.67971516099741e+002°)
3.39746474647436e+008	(1.72437280786204e+001dB,1.67970229298504e+002°)
3.39783978397811e+008	(1.72436972432111e+001dB,1.67968942524448e+002°)
3.39821482148186e+008	(1.72436664065962e+001dB,1.67967655777578e+002°)
3.39858985898561e+008	(1.72436355687750e+001dB,1.67966369057883e+002°)
3.39896489648936e+008	(1.72436047297494e+001dB,1.67965082365395e+002°)
3.39933993399311e+008	(1.72435738895190e+001dB,1.67963795700104e+002°)
3.39971497149686e+008	(1.72435430480846e+001dB,1.67962509061978e+002°)
3.40009000900061e+008	(1.72435122054461e+001dB,1.67961222451017e+002°)
3.40046504650436e+008	(1.72434813616047e+001dB,1.67959935867252e+002°)
3.40084008400811e+008	(1.72434505165606e+001dB,1.67958649310653e+002°)
3.40121512151186e+008	(1.72434196703143e+001dB,1.67957362781225e+002°)
3.40159015901561e+008	(1.72433888228658e+001dB,1.67956076278962e+002°)
3.40196519651936e+008	(1.72433579742169e+001dB,1.67954789803898e+002°)
3.40234023402311e+008	(1.72433271243666e+001dB,1.67953503355960e+002°)
3.40271527152686e+008	(1.72432962733166e+001dB,1.67952216935227e+002°)
3.40309030903061e+008	(1.72432654210668e+001dB,1.67950930541653e+002°)
3.40346534653436e+008	(1.72432345676179e+001dB,1.67949644175229e+002°)
3.40384038403811e+008	(1.72432037129696e+001dB,1.67948357835959e+002°)
3.40421542154186e+008	(1.72431728571229e+001dB,1.67947071523841e+002°)
3.40459045904561e+008	(1.72431420000785e+001dB,1.67945785238888e+002°)
3.40496549654936e+008	(1.72431111418366e+001dB,1.67944498981070e+002°)
3.40534053405311e+008	(1.72430802823979e+001dB,1.67943212750404e+002°)
3.40571557155686e+008	(1.72430494217633e+001dB,1.67941926546906e+002°)
3.40609060906061e+008	(1.72430185599325e+001dB,1.67940640370551e+002°)
3.40646564656436e+008	(1.72429876969059e+001dB,1.67939354221321e+002°)
3.40684068406811e+008	(1.72429568326843e+001dB,1.67938068099257e+002°)
3.40721572157187e+008	(1.72429259672684e+001dB,1.67936782004310e+002°)
3.40759075907562e+008	(1.72428951006584e+001dB,1.67935495936514e+002°)
3.40796579657937e+008	(1.72428642328549e+001dB,1.67934209895826e+002°)
3.40834083408312e+008	(1.72428333638585e+001dB,1.67932923882286e+002°)
3.40871587158687e+008	(1.72428024936697e+001dB,1.67931637895905e+002°)
3.40909090909062e+008	(1.72427716222887e+001dB,1.67930351936632e+002°)
3.40946594659437e+008	(1.72427407497159e+001dB,1.67929066004487e+002°)
3.40984098409812e+008	(1.72427098759526e+001dB,1.67927780099481e+002°)
3.41021602160187e+008	(1.72426790009979e+001dB,1.67926494221566e+002°)
3.41059105910562e+008	(1.72426481248535e+001dB,1.67925208370792e+002°)
3.41096609660937e+008	(1.72426172475188e+001dB,1.67923922547110e+002°)
3.41134113411312e+008	(1.72425863689959e+001dB,1.67922636750595e+002°)
3.41171617161687e+008	(1.72425554892838e+001dB,1.67921350981157e+002°)
3.41209120912062e+008	(1.72425246083837e+001dB,1.67920065238856e+002°)
3.41246624662437e+008	(1.72424937262955e+001dB,1.67918779523651e+002°)
3.41284128412812e+008	(1.72424628430202e+001dB,1.67917493835553e+002°)
3.41321632163187e+008	(1.72424319585579e+001dB,1.67916208174545e+002°)
3.41359135913562e+008	(1.72424010729102e+001dB,1.67914922540670e+002°)
3.41396639663937e+008	(1.72423701860757e+001dB,1.67913636933880e+002°)
3.41434143414312e+008	(1.72423392980561e+001dB,1.67912351354187e+002°)
3.41471647164687e+008	(1.72423084088519e+001dB,1.67911065801594e+002°)
3.41509150915062e+008	(1.72422775184632e+001dB,1.67909780276101e+002°)
3.41546654665437e+008	(1.72422466268902e+001dB,1.67908494777698e+002°)
3.41584158415812e+008	(1.72422157341342e+001dB,1.67907209306392e+002°)
3.41621662166187e+008	(1.72421848401952e+001dB,1.67905923862167e+002°)
3.41659165916562e+008	(1.72421539450742e+001dB,1.67904638445041e+002°)
3.41696669666937e+008	(1.72421230487706e+001dB,1.67903353054982e+002°)
3.41734173417312e+008	(1.72420921512856e+001dB,1.67902067692014e+002°)
3.41771677167687e+008	(1.72420612526199e+001dB,1.67900782356122e+002°)
3.41809180918062e+008	(1.72420303527733e+001dB,1.67899497047318e+002°)
3.41846684668437e+008	(1.72419994517469e+001dB,1.67898211765591e+002°)
3.41884188418813e+008	(1.72419685495408e+001dB,1.67896926510925e+002°)
3.41921692169188e+008	(1.72419376461557e+001dB,1.67895641283339e+002°)
3.41959195919563e+008	(1.72419067415921e+001dB,1.67894356082803e+002°)
3.41996699669938e+008	(1.72418758358508e+001dB,1.67893070909391e+002°)
3.42034203420313e+008	(1.72418449289307e+001dB,1.67891785762979e+002°)
3.42071707170688e+008	(1.72418140208345e+001dB,1.67890500643684e+002°)
3.42109210921063e+008	(1.72417831115609e+001dB,1.67889215551420e+002°)
3.42146714671438e+008	(1.72417522011112e+001dB,1.67887930486209e+002°)
3.42184218421813e+008	(1.72417212894863e+001dB,1.67886645448075e+002°)
3.42221722172188e+008	(1.72416903766860e+001dB,1.67885360437013e+002°)
3.42259225922563e+008	(1.72416594627108e+001dB,1.67884075452987e+002°)
3.42296729672938e+008	(1.72416285475612e+001dB,1.67882790496006e+002°)
3.42334233423313e+008	(1.72415976312378e+001dB,1.67881505566071e+002°)
3.42371737173688e+008	(1.72415667137414e+001dB,1.67880220663188e+002°)
3.42409240924063e+008	(1.72415357950725e+001dB,1.67878935787369e+002°)
3.42446744674438e+008	(1.72415048752298e+001dB,1.67877650938539e+002°)
3.42484248424813e+008	(1.72414739542160e+001dB,1.67876366116789e+002°)
3.42521752175188e+008	(1.72414430320312e+001dB,1.67875081322073e+002°)
3.42559255925563e+008	(1.72414121086754e+001dB,1.67873796554420e+002°)
3.42596759675938e+008	(1.72413811841490e+001dB,1.67872511813787e+002°)
3.42634263426313e+008	(1.72413502584526e+001dB,1.67871227100172e+002°)
3.42671767176688e+008	(1.72413193315869e+001dB,1.67869942413583e+002°)
3.42709270927063e+008	(1.72412884035517e+001dB,1.67868657754026e+002°)
3.42746774677438e+008	(1.72412574743479e+001dB,1.67867373121482e+002°)
3.42784278427813e+008	(1.72412265439768e+001dB,1.67866088516004e+002°)
3.42821782178188e+008	(1.72411956124380e+001dB,1.67864803937536e+002°)
3.42859285928563e+008	(1.72411646797316e+001dB,1.67863519386068e+002°)
3.42896789678938e+008	(1.72411337458592e+001dB,1.67862234861633e+002°)
3.42934293429313e+008	(1.72411028108204e+001dB,1.67860950364205e+002°)
3.42971797179688e+008	(1.72410718746153e+001dB,1.67859665893794e+002°)
3.43009300930063e+008	(1.72410409372458e+001dB,1.67858381450396e+002°)
3.43046804680439e+008	(1.72410099987115e+001dB,1.67857097033993e+002°)
3.43084308430814e+008	(1.72409790590130e+001dB,1.67855812644593e+002°)
3.43121812181189e+008	(1.72409481181508e+001dB,1.67854528282240e+002°)
3.43159315931564e+008	(1.72409171761252e+001dB,1.67853243946860e+002°)
3.43196819681939e+008	(1.72408862329369e+001dB,1.67851959638481e+002°)
3.43234323432314e+008	(1.72408552885859e+001dB,1.67850675357101e+002°)
3.43271827182689e+008	(1.72408243430732e+001dB,1.67849391102697e+002°)
3.43309330933064e+008	(1.72407933964001e+001dB,1.67848106875349e+002°)
3.43346834683439e+008	(1.72407624485654e+001dB,1.67846822674937e+002°)
3.43384338433814e+008	(1.72407314995701e+001dB,1.67845538501541e+002°)
3.43421842184189e+008	(1.72407005494155e+001dB,1.67844254355128e+002°)
3.43459345934564e+008	(1.72406695981011e+001dB,1.67842970235716e+002°)
3.43496849684939e+008	(1.72406386456278e+001dB,1.67841686143278e+002°)
3.43534353435314e+008	(1.72406076919964e+001dB,1.67840402077816e+002°)
3.43571857185689e+008	(1.72405767372064e+001dB,1.67839118039320e+002°)
3.43609360936064e+008	(1.72405457812592e+001dB,1.67837834027821e+002°)
3.43646864686439e+008	(1.72405148241548e+001dB,1.67836550043289e+002°)
3.43684368436814e+008	(1.72404838658942e+001dB,1.67835266085755e+002°)
3.43721872187189e+008	(1.72404529064772e+001dB,1.67833982155177e+002°)
3.43759375937564e+008	(1.72404219459047e+001dB,1.67832698251567e+002°)
3.43796879687939e+008	(1.72403909841769e+001dB,1.67831414374920e+002°)
3.43834383438314e+008	(1.72403600212947e+001dB,1.67830130525216e+002°)
3.43871887188689e+008	(1.72403290572584e+001dB,1.67828846702519e+002°)
3.43909390939064e+008	(1.72402980920681e+001dB,1.67827562906779e+002°)
3.43946894689439e+008	(1.72402671257248e+001dB,1.67826279137969e+002°)
3.43984398439814e+008	(1.72402361582289e+001dB,1.67824995396148e+002°)
3.44021902190189e+008	(1.72402051895807e+001dB,1.67823711681277e+002°)
3.44059405940564e+008	(1.72401742197806e+001dB,1.67822427993347e+002°)
3.44096909690939e+008	(1.72401432488291e+001dB,1.67821144332350e+002°)
3.44134413441314e+008	(1.72401122767272e+001dB,1.67819860698343e+002°)
3.44171917191689e+008	(1.72400813034743e+001dB,1.67818577091246e+002°)
3.44209420942065e+008	(1.72400503290722e+001dB,1.67817293511130e+002°)
3.44246924692440e+008	(1.72400193535206e+001dB,1.67816009957943e+002°)
3.44284428442815e+008	(1.72399883768199e+001dB,1.67814726431684e+002°)
3.44321932193190e+008	(1.72399573989708e+001dB,1.67813442932372e+002°)
3.44359435943565e+008	(1.72399264199739e+001dB,1.67812159459995e+002°)
3.44396939693940e+008	(1.72398954398293e+001dB,1.67810876014558e+002°)
3.44434443444315e+008	(1.72398644585380e+001dB,1.67809592596046e+002°)
3.44471947194690e+008	(1.72398334760998e+001dB,1.67808309204472e+002°)
3.44509450945065e+008	(1.72398024925160e+001dB,1.67807025839821e+002°)
3.44546954695440e+008	(1.72397715077859e+001dB,1.67805742502066e+002°)
3.44584458445815e+008	(1.72397405219112e+001dB,1.67804459191280e+002°)
3.44621962196190e+008	(1.72397095348918e+001dB,1.67803175907401e+002°)
3.44659465946565e+008	(1.72396785467285e+001dB,1.67801892650435e+002°)
3.44696969696940e+008	(1.72396475574215e+001dB,1.67800609420406e+002°)
3.44734473447315e+008	(1.72396165669711e+001dB,1.67799326217274e+002°)
3.44771977197690e+008	(1.72395855753778e+001dB,1.67798043041051e+002°)
3.44809480948065e+008	(1.72395545826430e+001dB,1.67796759891748e+002°)
3.44846984698440e+008	(1.72395235887657e+001dB,1.67795476769363e+002°)
3.44884488448815e+008	(1.72394925937479e+001dB,1.67794193673879e+002°)
3.44921992199190e+008	(1.72394615975889e+001dB,1.67792910605303e+002°)
3.44959495949565e+008	(1.72394306002892e+001dB,1.67791627563627e+002°)
3.44996999699940e+008	(1.72393996018498e+001dB,1.67790344548828e+002°)
3.45034503450315e+008	(1.72393686022710e+001dB,1.67789061560948e+002°)
3.45072007200690e+008	(1.72393376015539e+001dB,1.67787778599973e+002°)
3.45109510951065e+008	(1.72393065996978e+001dB,1.67786495665875e+002°)
3.45147014701440e+008	(1.72392755967039e+001dB,1.67785212758690e+002°)
3.45184518451815e+008	(1.72392445925725e+001dB,1.67783929878378e+002°)
3.45222022202190e+008	(1.72392135873041e+001dB,1.67782647024968e+002°)
3.45259525952565e+008	(1.72391825809001e+001dB,1.67781364198466e+002°)
3.45297029702940e+008	(1.72391515733590e+001dB,1.67780081398815e+002°)
3.45334533453316e+008	(1.72391205646821e+001dB,1.67778798626026e+002°)
3.45372037203691e+008	(1.72390895548710e+001dB,1.67777515880170e+002°)
3.45409540954066e+008	(1.72390585439248e+001dB,1.67776233161153e+002°)
3.45447044704441e+008	(1.72390275318446e+001dB,1.67774950469036e+002°)
3.45484548454816e+008	(1.72389965186311e+001dB,1.67773667803789e+002°)
3.45522052205191e+008	(1.72389655042841e+001dB,1.67772385165407e+002°)
3.45559555955566e+008	(1.72389344888038e+001dB,1.67771102553873e+002°)
3.45597059705941e+008	(1.72389034721923e+001dB,1.67769819969241e+002°)
3.45634563456316e+008	(1.72388724544484e+001dB,1.67768537411473e+002°)
3.45672067206691e+008	(1.72388414355736e+001dB,1.67767254880571e+002°)
3.45709570957066e+008	(1.72388104155680e+001dB,1.67765972376521e+002°)
3.45747074707441e+008	(1.72387793944319e+001dB,1.67764689899304e+002°)
3.45784578457816e+008	(1.72387483721658e+001dB,1.67763407448989e+002°)
3.45822082208191e+008	(1.72387173487704e+001dB,1.67762125025507e+002°)
3.45859585958566e+008	(1.72386863242462e+001dB,1.67760842628881e+002°)
3.45897089708941e+008	(1.72386552985937e+001dB,1.67759560259105e+002°)
3.45934593459316e+008	(1.72386242718135e+001dB,1.67758277916179e+002°)
3.45972097209691e+008	(1.72385932439050e+001dB,1.67756995600083e+002°)
3.46009600960066e+008	(1.72385622148701e+001dB,1.67755713310869e+002°)
3.46047104710441e+008	(1.72385311847082e+001dB,1.67754431048463e+002°)
3.46084608460816e+008	(1.72385001534210e+001dB,1.67753148812925e+002°)
3.46122112211191e+008	(1.72384691210077e+001dB,1.67751866604199e+002°)
3.46159615961566e+008	(1.72384380874690e+001dB,1.67750584422309e+002°)
3.46197119711941e+008	(1.72384070528065e+001dB,1.67749302267291e+002°)
3.46234623462316e+008	(1.72383760170196e+001dB,1.67748020139079e+002°)
3.46272127212691e+008	(1.72383449801090e+001dB,1.67746738037714e+002°)
3.46309630963066e+008	(1.72383139420749e+001dB,1.67745455963161e+002°)
3.46347134713441e+008	(1.72382829029180e+001dB,1.67744173915419e+002°)
3.46384638463816e+008	(1.72382518626397e+001dB,1.67742891894535e+002°)
3.46422142214191e+008	(1.72382208212390e+001dB,1.67741609900457e+002°)
3.46459645964566e+008	(1.72381897787169e+001dB,1.67740327933190e+002°)
3.46497149714942e+008	(1.72381587350743e+001dB,1.67739045992764e+002°)
3.46534653465317e+008	(1.72381276903111e+001dB,1.67737764079133e+002°)
3.46572157215692e+008	(1.72380966444280e+001dB,1.67736482192323e+002°)
3.46609660966067e+008	(1.72380655974256e+001dB,1.67735200332333e+002°)
3.46647164716442e+008	(1.72380345493039e+001dB,1.67733918499122e+002°)
3.46684668466817e+008	(1.72380035000644e+001dB,1.67732636692738e+002°)
3.46722172217192e+008	(1.72379724497067e+001dB,1.67731354913166e+002°)
3.46759675967567e+008	(1.72379413982315e+001dB,1.67730073160391e+002°)
3.46797179717942e+008	(1.72379103456394e+001dB,1.67728791434443e+002°)
3.46834683468317e+008	(1.72378792919305e+001dB,1.67727509735275e+002°)
3.46872187218692e+008	(1.72378482371056e+001dB,1.67726228062892e+002°)
3.46909690969067e+008	(1.72378171811655e+001dB,1.67724946417336e+002°)
3.46947194719442e+008	(1.72377861241100e+001dB,1.67723664798539e+002°)
3.46984698469817e+008	(1.72377550659397e+001dB,1.67722383206553e+002°)
3.47022202220192e+008	(1.72377240066552e+001dB,1.67721101641346e+002°)
3.47059705970567e+008	(1.72376929462569e+001dB,1.67719820102932e+002°)
3.47097209720942e+008	(1.72376618847456e+001dB,1.67718538591288e+002°)
3.47134713471317e+008	(1.72376308221213e+001dB,1.67717257106447e+002°)
3.47172217221692e+008	(1.72375997583850e+001dB,1.67715975648370e+002°)
3.47209720972067e+008	(1.72375686935369e+001dB,1.67714694217081e+002°)
3.47247224722442e+008	(1.72375376275772e+001dB,1.67713412812571e+002°)
3.47284728472817e+008	(1.72375065605070e+001dB,1.67712131434831e+002°)
3.47322232223192e+008	(1.72374754923261e+001dB,1.67710850083866e+002°)
3.47359735973567e+008	(1.72374444230351e+001dB,1.67709568759677e+002°)
3.47397239723942e+008	(1.72374133526345e+001dB,1.67708287462216e+002°)
3.47434743474317e+008	(1.72373822811257e+001dB,1.67707006191556e+002°)
3.47472247224692e+008	(1.72373512085084e+001dB,1.67705724947679e+002°)
3.47509750975067e+008	(1.72373201347826e+001dB,1.67704443730544e+002°)
3.47547254725442e+008	(1.72372890599492e+001dB,1.67703162540168e+002°)
3.47584758475817e+008	(1.72372579840085e+001dB,1.67701881376540e+002°)
3.47622262226192e+008	(1.72372269069619e+001dB,1.67700600239686e+002°)
3.47659765976568e+008	(1.72371958288089e+001dB,1.67699319129580e+002°)
3.47697269726943e+008	(1.72371647495502e+001dB,1.67698038046223e+002°)
3.47734773477318e+008	(1.72371336691863e+001dB,1.67696756989601e+002°)
3.47772277227693e+008	(1.72371025877176e+001dB,1.67695475959761e+002°)
3.47809780978068e+008	(1.72370715051446e+001dB,1.67694194956640e+002°)
3.47847284728443e+008	(1.72370404214682e+001dB,1.67692913980275e+002°)
3.47884788478818e+008	(1.72370093366882e+001dB,1.67691633030653e+002°)
3.47922292229193e+008	(1.72369782508055e+001dB,1.67690352107762e+002°)
3.47959795979568e+008	(1.72369471638206e+001dB,1.67689071211617e+002°)
3.47997299729943e+008	(1.72369160757337e+001dB,1.67687790342176e+002°)
3.48034803480318e+008	(1.72368849865447e+001dB,1.67686509499490e+002°)
3.48072307230693e+008	(1.72368538962554e+001dB,1.67685228683539e+002°)
3.48109810981068e+008	(1.72368228048658e+001dB,1.67683947894328e+002°)
3.48147314731443e+008	(1.72367917123763e+001dB,1.67682667131847e+002°)
3.48184818481818e+008	(1.72367606187871e+001dB,1.67681386396067e+002°)
3.48222322232193e+008	(1.72367295240985e+001dB,1.67680105687016e+002°)
3.48259825982568e+008	(1.72366984283116e+001dB,1.67678825004692e+002°)
3.48297329732943e+008	(1.72366673314268e+001dB,1.67677544349086e+002°)
3.48334833483318e+008	(1.72366362334441e+001dB,1.67676263720173e+002°)
