Freq.	V(vout)/V(vin)
3.45222022202190e+008	(1.74114523166890e+001dB,1.70920575663758e+002°)
3.45259525952565e+008	(1.74114553847210e+001dB,1.70919554305314e+002°)
3.45297029702940e+008	(1.74114584532853e+001dB,1.70918532954218e+002°)
3.45334533453316e+008	(1.74114615223530e+001dB,1.70917511610447e+002°)
3.45372037203691e+008	(1.74114645919025e+001dB,1.70916490274050e+002°)
3.45409540954066e+008	(1.74114676619958e+001dB,1.70915468945003e+002°)
3.45447044704441e+008	(1.74114707325683e+001dB,1.70914447623294e+002°)
3.45484548454816e+008	(1.74114738036838e+001dB,1.70913426308966e+002°)
3.45522052205191e+008	(1.74114768752902e+001dB,1.70912405001958e+002°)
3.45559555955566e+008	(1.74114799473960e+001dB,1.70911383702256e+002°)
3.45597059705941e+008	(1.74114830200514e+001dB,1.70910362409979e+002°)
3.45634563456316e+008	(1.74114860931550e+001dB,1.70909341124973e+002°)
3.45672067206691e+008	(1.74114891668228e+001dB,1.70908319847372e+002°)
3.45709570957066e+008	(1.74114922409513e+001dB,1.70907298577041e+002°)
3.45747074707441e+008	(1.74114953156115e+001dB,1.70906277314047e+002°)
3.45784578457816e+008	(1.74114983907771e+001dB,1.70905256058426e+002°)
3.45822082208191e+008	(1.74115014664817e+001dB,1.70904234810151e+002°)
3.45859585958566e+008	(1.74115045426491e+001dB,1.70903213569158e+002°)
3.45897089708941e+008	(1.74115076193710e+001dB,1.70902192335546e+002°)
3.45934593459316e+008	(1.74115106965806e+001dB,1.70901171109238e+002°)
3.45972097209691e+008	(1.74115137742633e+001dB,1.70900149890203e+002°)
3.46009600960066e+008	(1.74115168524923e+001dB,1.70899128678568e+002°)
3.46047104710441e+008	(1.74115199312389e+001dB,1.70898107474232e+002°)
3.46084608460816e+008	(1.74115230104637e+001dB,1.70897086277213e+002°)
3.46122112211191e+008	(1.74115260902179e+001dB,1.70896065087512e+002°)
3.46159615961566e+008	(1.74115291704835e+001dB,1.70895043905128e+002°)
3.46197119711941e+008	(1.74115322512585e+001dB,1.70894022730103e+002°)
3.46234623462316e+008	(1.74115353325502e+001dB,1.70893001562375e+002°)
3.46272127212691e+008	(1.74115384143118e+001dB,1.70891980401937e+002°)
3.46309630963066e+008	(1.74115414966248e+001dB,1.70890959248838e+002°)
3.46347134713441e+008	(1.74115445794511e+001dB,1.70889938103043e+002°)
3.46384638463816e+008	(1.74115476627599e+001dB,1.70888916964564e+002°)
3.46422142214191e+008	(1.74115507465880e+001dB,1.70887895833388e+002°)
3.46459645964566e+008	(1.74115538309612e+001dB,1.70886874709550e+002°)
3.46497149714942e+008	(1.74115569157861e+001dB,1.70885853592977e+002°)
3.46534653465317e+008	(1.74115600011419e+001dB,1.70884832483711e+002°)
3.46572157215692e+008	(1.74115630870360e+001dB,1.70883811381789e+002°)
3.46609660966067e+008	(1.74115661734087e+001dB,1.70882790287140e+002°)
3.46647164716442e+008	(1.74115692603037e+001dB,1.70881769199775e+002°)
3.46684668466817e+008	(1.74115723476637e+001dB,1.70880748119680e+002°)
3.46722172217192e+008	(1.74115754355983e+001dB,1.70879727046960e+002°)
3.46759675967567e+008	(1.74115785240114e+001dB,1.70878705981494e+002°)
3.46797179717942e+008	(1.74115816129653e+001dB,1.70877684923382e+002°)
3.46834683468317e+008	(1.74115847024127e+001dB,1.70876663872529e+002°)
3.46872187218692e+008	(1.74115877923526e+001dB,1.70875642828935e+002°)
3.46909690969067e+008	(1.74115908828186e+001dB,1.70874621792680e+002°)
3.46947194719442e+008	(1.74115939737769e+001dB,1.70873600763660e+002°)
3.46984698469817e+008	(1.74115970652768e+001dB,1.70872579741982e+002°)
3.47022202220192e+008	(1.74116001572664e+001dB,1.70871558727557e+002°)
3.47059705970567e+008	(1.74116032497581e+001dB,1.70870537720412e+002°)
3.47097209720942e+008	(1.74116063427718e+001dB,1.70869516720549e+002°)
3.47134713471317e+008	(1.74116094363075e+001dB,1.70868495728001e+002°)
3.47172217221692e+008	(1.74116125303390e+001dB,1.70867474742701e+002°)
3.47209720972067e+008	(1.74116156248903e+001dB,1.70866453764699e+002°)
3.47247224722442e+008	(1.74116187199700e+001dB,1.70865432793993e+002°)
3.47284728472817e+008	(1.74116218155303e+001dB,1.70864411830531e+002°)
3.47322232223192e+008	(1.74116249115826e+001dB,1.70863390874320e+002°)
3.47359735973567e+008	(1.74116280081808e+001dB,1.70862369925429e+002°)
3.47397239723942e+008	(1.74116311052961e+001dB,1.70861348983776e+002°)
3.47434743474317e+008	(1.74116342028988e+001dB,1.70860328049400e+002°)
3.47472247224692e+008	(1.74116373010264e+001dB,1.70859307122330e+002°)
3.47509750975067e+008	(1.74116403996606e+001dB,1.70858286202500e+002°)
3.47547254725442e+008	(1.74116434987867e+001dB,1.70857265289914e+002°)
3.47584758475817e+008	(1.74116465984651e+001dB,1.70856244384628e+002°)
3.47622262226192e+008	(1.74116496986344e+001dB,1.70855223486601e+002°)
3.47659765976568e+008	(1.74116527993184e+001dB,1.70854202595834e+002°)
3.47697269726943e+008	(1.74116559005151e+001dB,1.70853181712322e+002°)
3.47734773477318e+008	(1.74116590022112e+001dB,1.70852160836047e+002°)
3.47772277227693e+008	(1.74116621044231e+001dB,1.70851139967067e+002°)
3.47809780978068e+008	(1.74116652071397e+001dB,1.70850119105305e+002°)
3.47847284728443e+008	(1.74116683103964e+001dB,1.70849098250845e+002°)
3.47884788478818e+008	(1.74116714141381e+001dB,1.70848077403608e+002°)
3.47922292229193e+008	(1.74116745183991e+001dB,1.70847056563623e+002°)
3.47959795979568e+008	(1.74116776231832e+001dB,1.70846035730909e+002°)
3.47997299729943e+008	(1.74116807284440e+001dB,1.70845014905376e+002°)
3.48034803480318e+008	(1.74116838342071e+001dB,1.70843994087100e+002°)
3.48072307230693e+008	(1.74116869405439e+001dB,1.70842973276139e+002°)
3.48109810981068e+008	(1.74116900473865e+001dB,1.70841952472429e+002°)
3.48147314731443e+008	(1.74116931547001e+001dB,1.70840931675921e+002°)
3.48184818481818e+008	(1.74116962625350e+001dB,1.70839910886640e+002°)
3.48222322232193e+008	(1.74116993709027e+001dB,1.70838890104629e+002°)
3.48259825982568e+008	(1.74117024797451e+001dB,1.70837869329818e+002°)
3.48297329732943e+008	(1.74117055891218e+001dB,1.70836848562272e+002°)
3.48334833483318e+008	(1.74117086990313e+001dB,1.70835827801961e+002°)
3.48372337233693e+008	(1.74117118094239e+001dB,1.70834807048893e+002°)
3.48409840984068e+008	(1.74117149203566e+001dB,1.70833786303069e+002°)
3.48447344734443e+008	(1.74117180317567e+001dB,1.70832765564434e+002°)
3.48484848484818e+008	(1.74117211437164e+001dB,1.70831744833065e+002°)
3.48522352235193e+008	(1.74117242561723e+001dB,1.70830724108916e+002°)
3.48559855985568e+008	(1.74117273691251e+001dB,1.70829703391973e+002°)
3.48597359735943e+008	(1.74117304825992e+001dB,1.70828682682269e+002°)
3.48634863486318e+008	(1.74117335965898e+001dB,1.70827661979782e+002°)
3.48672367236693e+008	(1.74117367111246e+001dB,1.70826641284574e+002°)
3.48709870987068e+008	(1.74117398260780e+001dB,1.70825620596467e+002°)
3.48747374737443e+008	(1.74117429416221e+001dB,1.70824599915685e+002°)
3.48784878487818e+008	(1.74117460576731e+001dB,1.70823579242085e+002°)
3.48822382238194e+008	(1.74117491742333e+001dB,1.70822558575720e+002°)
3.48859885988569e+008	(1.74117522912893e+001dB,1.70821537916535e+002°)
3.48897389738944e+008	(1.74117554088738e+001dB,1.70820517264602e+002°)
3.48934893489319e+008	(1.74117585269677e+001dB,1.70819496619874e+002°)
3.48972397239694e+008	(1.74117616455294e+001dB,1.70818475982310e+002°)
3.49009900990069e+008	(1.74117647646876e+001dB,1.70817455352028e+002°)
3.49047404740444e+008	(1.74117678843107e+001dB,1.70816434728925e+002°)
3.49084908490819e+008	(1.74117710044697e+001dB,1.70815414113053e+002°)
3.49122412241194e+008	(1.74117741251020e+001dB,1.70814393504331e+002°)
3.49159915991569e+008	(1.74117772462497e+001dB,1.70813372902821e+002°)
3.49197419741944e+008	(1.74117803679411e+001dB,1.70812352308554e+002°)
3.49234923492319e+008	(1.74117834901435e+001dB,1.70811331721470e+002°)
3.49272427242694e+008	(1.74117866128402e+001dB,1.70810311141552e+002°)
3.49309930993069e+008	(1.74117897360627e+001dB,1.70809290568881e+002°)
3.49347434743444e+008	(1.74117928597836e+001dB,1.70808270003401e+002°)
3.49384938493819e+008	(1.74117959840466e+001dB,1.70807249445115e+002°)
3.49422442244194e+008	(1.74117991088259e+001dB,1.70806228894048e+002°)
3.49459945994569e+008	(1.74118022340708e+001dB,1.70805208350099e+002°)
3.49497449744944e+008	(1.74118053598874e+001dB,1.70804187813401e+002°)
3.49534953495319e+008	(1.74118084861663e+001dB,1.70803167283878e+002°)
3.49572457245694e+008	(1.74118116130021e+001dB,1.70802146761571e+002°)
3.49609960996069e+008	(1.74118147402984e+001dB,1.70801126246384e+002°)
3.49647464746444e+008	(1.74118178681461e+001dB,1.70800105738433e+002°)
3.49684968496819e+008	(1.74118209965195e+001dB,1.70799085237667e+002°)
3.49722472247194e+008	(1.74118241253751e+001dB,1.70798064744059e+002°)
3.49759975997569e+008	(1.74118272547455e+001dB,1.70797044257619e+002°)
3.49797479747944e+008	(1.74118303846674e+001dB,1.70796023778439e+002°)
3.49834983498319e+008	(1.74118335150661e+001dB,1.70795003306378e+002°)
3.49872487248694e+008	(1.74118366459854e+001dB,1.70793982841483e+002°)
3.49909990999069e+008	(1.74118397774288e+001dB,1.70792962383793e+002°)
3.49947494749444e+008	(1.74118429093647e+001dB,1.70791941933247e+002°)
3.49984998499820e+008	(1.74118460418353e+001dB,1.70790921489909e+002°)
3.50022502250195e+008	(1.74118491748137e+001dB,1.70789901053719e+002°)
3.50060006000570e+008	(1.74118523083323e+001dB,1.70788880624735e+002°)
3.50097509750945e+008	(1.74118554423155e+001dB,1.70787860202877e+002°)
3.50135013501320e+008	(1.74118585768458e+001dB,1.70786839788210e+002°)
3.50172517251695e+008	(1.74118617118639e+001dB,1.70785819380683e+002°)
3.50210021002070e+008	(1.74118648474357e+001dB,1.70784798980349e+002°)
3.50247524752445e+008	(1.74118679834824e+001dB,1.70783778587150e+002°)
3.50285028502820e+008	(1.74118711200782e+001dB,1.70782758201155e+002°)
3.50322532253195e+008	(1.74118742571750e+001dB,1.70781737822304e+002°)
3.50360036003570e+008	(1.74118773947813e+001dB,1.70780717450601e+002°)
3.50397539753945e+008	(1.74118805329091e+001dB,1.70779697086073e+002°)
3.50435043504320e+008	(1.74118836715480e+001dB,1.70778676728687e+002°)
3.50472547254695e+008	(1.74118868107065e+001dB,1.70777656378468e+002°)
3.50510051005070e+008	(1.74118899503503e+001dB,1.70776636035380e+002°)
3.50547554755445e+008	(1.74118930905657e+001dB,1.70775615699485e+002°)
3.50585058505820e+008	(1.74118962312335e+001dB,1.70774595370669e+002°)
3.50622562256195e+008	(1.74118993724522e+001dB,1.70773575049074e+002°)
3.50660066006570e+008	(1.74119025141752e+001dB,1.70772554734591e+002°)
3.50697569756945e+008	(1.74119056564230e+001dB,1.70771534427275e+002°)
3.50735073507320e+008	(1.74119087991591e+001dB,1.70770514127076e+002°)
3.50772577257695e+008	(1.74119119424227e+001dB,1.70769493834018e+002°)
3.50810081008070e+008	(1.74119150862313e+001dB,1.70768473548143e+002°)
3.50847584758445e+008	(1.74119182305280e+001dB,1.70767453269395e+002°)
3.50885088508820e+008	(1.74119213753508e+001dB,1.70766432997778e+002°)
3.50922592259195e+008	(1.74119245206722e+001dB,1.70765412733293e+002°)
3.50960096009570e+008	(1.74119276665200e+001dB,1.70764392475962e+002°)
3.50997599759945e+008	(1.74119308128737e+001dB,1.70763372225728e+002°)
3.51035103510320e+008	(1.74119339597389e+001dB,1.70762351982656e+002°)
3.51072607260695e+008	(1.74119371071623e+001dB,1.70761331746753e+002°)
3.51110111011070e+008	(1.74119402550688e+001dB,1.70760311517948e+002°)
3.51147614761446e+008	(1.74119434034633e+001dB,1.70759291296233e+002°)
3.51185118511821e+008	(1.74119465523995e+001dB,1.70758271081667e+002°)
3.51222622262196e+008	(1.74119497018807e+001dB,1.70757250874290e+002°)
3.51260126012571e+008	(1.74119528518499e+001dB,1.70756230674012e+002°)
3.51297629762946e+008	(1.74119560023319e+001dB,1.70755210480809e+002°)
3.51335133513321e+008	(1.74119591533381e+001dB,1.70754190294792e+002°)
3.51372637263696e+008	(1.74119623048529e+001dB,1.70753170115860e+002°)
3.51410141014071e+008	(1.74119654568753e+001dB,1.70752149944033e+002°)
3.51447644764446e+008	(1.74119686094025e+001dB,1.70751129779329e+002°)
3.51485148514821e+008	(1.74119717624972e+001dB,1.70750109621781e+002°)
3.51522652265196e+008	(1.74119749160640e+001dB,1.70749089471322e+002°)
3.51560156015571e+008	(1.74119780701750e+001dB,1.70748069328009e+002°)
3.51597659765946e+008	(1.74119812247589e+001dB,1.70747049191751e+002°)
3.51635163516321e+008	(1.74119843798907e+001dB,1.70746029062654e+002°)
3.51672667266696e+008	(1.74119875355457e+001dB,1.70745008940649e+002°)
3.51710171017071e+008	(1.74119906917154e+001dB,1.70743988825742e+002°)
3.51747674767446e+008	(1.74119938483724e+001dB,1.70742968717955e+002°)
3.51785178517821e+008	(1.74119970055765e+001dB,1.70741948617301e+002°)
3.51822682268196e+008	(1.74120001632774e+001dB,1.70740928523718e+002°)
3.51860186018571e+008	(1.74120033214935e+001dB,1.70739908437232e+002°)
3.51897689768946e+008	(1.74120064802356e+001dB,1.70738888357877e+002°)
3.51935193519321e+008	(1.74120096394743e+001dB,1.70737868285572e+002°)
3.51972697269696e+008	(1.74120127992445e+001dB,1.70736848220416e+002°)
3.52010201020071e+008	(1.74120159595469e+001dB,1.70735828162349e+002°)
3.52047704770446e+008	(1.74120191203687e+001dB,1.70734808111367e+002°)
3.52085208520821e+008	(1.74120222816825e+001dB,1.70733788067508e+002°)
3.52122712271196e+008	(1.74120254435094e+001dB,1.70732768030703e+002°)
3.52160216021571e+008	(1.74120286058722e+001dB,1.70731748001004e+002°)
3.52197719771946e+008	(1.74120317687523e+001dB,1.70730727978435e+002°)
3.52235223522321e+008	(1.74120349321357e+001dB,1.70729707962907e+002°)
3.52272727272697e+008	(1.74120380960290e+001dB,1.70728687954489e+002°)
3.52310231023072e+008	(1.74120412604469e+001dB,1.70727667953120e+002°)
3.52347734773447e+008	(1.74120444253986e+001dB,1.70726647958902e+002°)
3.52385238523822e+008	(1.74120475908559e+001dB,1.70725627971735e+002°)
3.52422742274197e+008	(1.74120507568321e+001dB,1.70724607991640e+002°)
3.52460246024572e+008	(1.74120539233108e+001dB,1.70723588018662e+002°)
3.52497749774947e+008	(1.74120570903024e+001dB,1.70722568052722e+002°)
3.52535253525322e+008	(1.74120602578538e+001dB,1.70721548093909e+002°)
3.52572757275697e+008	(1.74120634258620e+001dB,1.70720528142097e+002°)
3.52610261026072e+008	(1.74120665944197e+001dB,1.70719508197425e+002°)
3.52647764776447e+008	(1.74120697635322e+001dB,1.70718488259841e+002°)
3.52685268526822e+008	(1.74120729330935e+001dB,1.70717468329281e+002°)
3.52722772277197e+008	(1.74120761031954e+001dB,1.70716448405811e+002°)
3.52760276027572e+008	(1.74120792738520e+001dB,1.70715428489433e+002°)
3.52797779777947e+008	(1.74120824449936e+001dB,1.70714408580086e+002°)
3.52835283528322e+008	(1.74120856166678e+001dB,1.70713388677862e+002°)
3.52872787278697e+008	(1.74120887888097e+001dB,1.70712368782636e+002°)
3.52910291029072e+008	(1.74120919615306e+001dB,1.70711348894515e+002°)
3.52947794779447e+008	(1.74120951347158e+001dB,1.70710329013408e+002°)
3.52985298529822e+008	(1.74120983084627e+001dB,1.70709309139454e+002°)
3.53022802280197e+008	(1.74121014826895e+001dB,1.70708289272497e+002°)
3.53060306030572e+008	(1.74121046574700e+001dB,1.70707269412636e+002°)
3.53097809780947e+008	(1.74121078327525e+001dB,1.70706249559805e+002°)
3.53135313531322e+008	(1.74121110085596e+001dB,1.70705229714032e+002°)
3.53172817281697e+008	(1.74121141848817e+001dB,1.70704209875344e+002°)
3.53210321032072e+008	(1.74121173617198e+001dB,1.70703190043682e+002°)
3.53247824782447e+008	(1.74121205390804e+001dB,1.70702170219101e+002°)
3.53285328532822e+008	(1.74121237169403e+001dB,1.70701150401514e+002°)
3.53322832283197e+008	(1.74121268953371e+001dB,1.70700130591053e+002°)
3.53360336033572e+008	(1.74121300742420e+001dB,1.70699110787599e+002°)
3.53397839783947e+008	(1.74121332536444e+001dB,1.70698090991161e+002°)
3.53435343534323e+008	(1.74121364336215e+001dB,1.70697071201829e+002°)
3.53472847284698e+008	(1.74121396140755e+001dB,1.70696051419530e+002°)
3.53510351035073e+008	(1.74121427950493e+001dB,1.70695031644238e+002°)
3.53547854785448e+008	(1.74121459765624e+001dB,1.70694011876046e+002°)
3.53585358535823e+008	(1.74121491585687e+001dB,1.70692992114844e+002°)
3.53622862286198e+008	(1.74121523411106e+001dB,1.70691972360711e+002°)
3.53660366036573e+008	(1.74121555241731e+001dB,1.70690952613608e+002°)
3.53697869786948e+008	(1.74121587077416e+001dB,1.70689932873529e+002°)
3.53735373537323e+008	(1.74121618918268e+001dB,1.70688913140483e+002°)
3.53772877287698e+008	(1.74121650764267e+001dB,1.70687893414493e+002°)
3.53810381038073e+008	(1.74121682615668e+001dB,1.70686873695535e+002°)
3.53847884788448e+008	(1.74121714472126e+001dB,1.70685853983605e+002°)
3.53885388538823e+008	(1.74121746333997e+001dB,1.70684834278722e+002°)
3.53922892289198e+008	(1.74121778200762e+001dB,1.70683814580816e+002°)
3.53960396039573e+008	(1.74121810072672e+001dB,1.70682794889947e+002°)
3.53997899789948e+008	(1.74121841950050e+001dB,1.70681775206139e+002°)
3.54035403540323e+008	(1.74121873832199e+001dB,1.70680755529333e+002°)
3.54072907290698e+008	(1.74121905719723e+001dB,1.70679735859547e+002°)
3.54110411041073e+008	(1.74121937612798e+001dB,1.70678716196819e+002°)
3.54147914791448e+008	(1.74121969510472e+001dB,1.70677696541060e+002°)
3.54185418541823e+008	(1.74122001413726e+001dB,1.70676676892363e+002°)
3.54222922292198e+008	(1.74122033322102e+001dB,1.70675657250669e+002°)
3.54260426042573e+008	(1.74122065235795e+001dB,1.70674637615992e+002°)
3.54297929792948e+008	(1.74122097154406e+001dB,1.70673617988344e+002°)
3.54335433543323e+008	(1.74122129078002e+001dB,1.70672598367666e+002°)
3.54372937293698e+008	(1.74122161007557e+001dB,1.70671578754045e+002°)
3.54410441044073e+008	(1.74122192941760e+001dB,1.70670559147444e+002°)
3.54447944794448e+008	(1.74122224880993e+001dB,1.70669539547799e+002°)
3.54485448544823e+008	(1.74122256825780e+001dB,1.70668519955196e+002°)
3.54522952295198e+008	(1.74122288775757e+001dB,1.70667500369585e+002°)
3.54560456045573e+008	(1.74122320730888e+001dB,1.70666480791034e+002°)
3.54597959795949e+008	(1.74122352691245e+001dB,1.70665461219456e+002°)
3.54635463546324e+008	(1.74122384656593e+001dB,1.70664441654824e+002°)
3.54672967296699e+008	(1.74122416627248e+001dB,1.70663422097264e+002°)
3.54710471047074e+008	(1.74122448603098e+001dB,1.70662402546667e+002°)
3.54747974797449e+008	(1.74122480583974e+001dB,1.70661383003072e+002°)
3.54785478547824e+008	(1.74122512570331e+001dB,1.70660363466514e+002°)
3.54822982298199e+008	(1.74122544561708e+001dB,1.70659343936923e+002°)
3.54860486048574e+008	(1.74122576558684e+001dB,1.70658324414351e+002°)
3.54897989798949e+008	(1.74122608560186e+001dB,1.70657304898708e+002°)
3.54935493549324e+008	(1.74122640567311e+001dB,1.70656285390130e+002°)
3.54972997299699e+008	(1.74122672579450e+001dB,1.70655265888503e+002°)
3.55010501050074e+008	(1.74122704597033e+001dB,1.70654246393898e+002°)
3.55048004800449e+008	(1.74122736619719e+001dB,1.70653226906271e+002°)
3.55085508550824e+008	(1.74122768647295e+001dB,1.70652207425588e+002°)
3.55123012301199e+008	(1.74122800680304e+001dB,1.70651187951915e+002°)
3.55160516051574e+008	(1.74122832718658e+001dB,1.70650168485244e+002°)
3.55198019801949e+008	(1.74122864761902e+001dB,1.70649149025537e+002°)
3.55235523552324e+008	(1.74122896810508e+001dB,1.70648129572799e+002°)
3.55273027302699e+008	(1.74122928864715e+001dB,1.70647110127128e+002°)
3.55310531053074e+008	(1.74122960923619e+001dB,1.70646090688362e+002°)
3.55348034803449e+008	(1.74122992988043e+001dB,1.70645071256607e+002°)
3.55385538553824e+008	(1.74123025057353e+001dB,1.70644051831798e+002°)
3.55423042304199e+008	(1.74123057131902e+001dB,1.70643032413931e+002°)
3.55460546054574e+008	(1.74123089211891e+001dB,1.70642013003127e+002°)
3.55498049804949e+008	(1.74123121296885e+001dB,1.70640993599237e+002°)
3.55535553555324e+008	(1.74123153387126e+001dB,1.70639974202330e+002°)
3.55573057305699e+008	(1.74123185482565e+001dB,1.70638954812389e+002°)
3.55610561056074e+008	(1.74123217583335e+001dB,1.70637935429428e+002°)
3.55648064806449e+008	(1.74123249689098e+001dB,1.70636916053425e+002°)
3.55685568556824e+008	(1.74123281800530e+001dB,1.70635896684424e+002°)
3.55723072307199e+008	(1.74123313916607e+001dB,1.70634877322347e+002°)
3.55760576057575e+008	(1.74123346037942e+001dB,1.70633857967210e+002°)
3.55798079807950e+008	(1.74123378165083e+001dB,1.70632838619104e+002°)
3.55835583558325e+008	(1.74123410296932e+001dB,1.70631819277938e+002°)
3.55873087308700e+008	(1.74123442433855e+001dB,1.70630799943698e+002°)
3.55910591059075e+008	(1.74123474576416e+001dB,1.70629780616449e+002°)
3.55948094809450e+008	(1.74123506723878e+001dB,1.70628761296143e+002°)
3.55985598559825e+008	(1.74123538876593e+001dB,1.70627741982772e+002°)
3.56023102310200e+008	(1.74123571034394e+001dB,1.70626722676371e+002°)
3.56060606060575e+008	(1.74123603197721e+001dB,1.70625703376922e+002°)
3.56098109810950e+008	(1.74123635366071e+001dB,1.70624684084436e+002°)
3.56135613561325e+008	(1.74123667539649e+001dB,1.70623664798889e+002°)
3.56173117311700e+008	(1.74123699718679e+001dB,1.70622645520334e+002°)
3.56210621062075e+008	(1.74123731902576e+001dB,1.70621626248674e+002°)
3.56248124812450e+008	(1.74123764091826e+001dB,1.70620606983961e+002°)
3.56285628562825e+008	(1.74123796286206e+001dB,1.70619587726209e+002°)
3.56323132313200e+008	(1.74123828486088e+001dB,1.70618568475390e+002°)
3.56360636063575e+008	(1.74123860690510e+001dB,1.70617549231510e+002°)
3.56398139813950e+008	(1.74123892900990e+001dB,1.70616529994613e+002°)
3.56435643564325e+008	(1.74123925116396e+001dB,1.70615510764639e+002°)
3.56473147314700e+008	(1.74123957337015e+001dB,1.70614491541614e+002°)
3.56510651065075e+008	(1.74123989562679e+001dB,1.70613472325485e+002°)
3.56548154815450e+008	(1.74124021793511e+001dB,1.70612453116292e+002°)
3.56585658565825e+008	(1.74124054029921e+001dB,1.70611433914068e+002°)
3.56623162316200e+008	(1.74124086271135e+001dB,1.70610414718762e+002°)
3.56660666066575e+008	(1.74124118517869e+001dB,1.70609395530381e+002°)
3.56698169816950e+008	(1.74124150769656e+001dB,1.70608376348948e+002°)
3.56735673567325e+008	(1.74124183026611e+001dB,1.70607357174414e+002°)
3.56773177317700e+008	(1.74124215289159e+001dB,1.70606338006865e+002°)
3.56810681068075e+008	(1.74124247556631e+001dB,1.70605318846210e+002°)
3.56848184818450e+008	(1.74124279829126e+001dB,1.70604299692440e+002°)
3.56885688568825e+008	(1.74124312107250e+001dB,1.70603280545656e+002°)
3.56923192319201e+008	(1.74124344390609e+001dB,1.70602261405793e+002°)
3.56960696069576e+008	(1.74124376679014e+001dB,1.70601242272830e+002°)
3.56998199819951e+008	(1.74124408972422e+001dB,1.70600223146752e+002°)
3.57035703570326e+008	(1.74124441271445e+001dB,1.70599204027654e+002°)
3.57073207320701e+008	(1.74124473575291e+001dB,1.70598184915419e+002°)
3.57110711071076e+008	(1.74124505884456e+001dB,1.70597165810116e+002°)
3.57148214821451e+008	(1.74124538198917e+001dB,1.70596146711742e+002°)
3.57185718571826e+008	(1.74124570518772e+001dB,1.70595127620296e+002°)
3.57223222322201e+008	(1.74124602843780e+001dB,1.70594108535757e+002°)
3.57260726072576e+008	(1.74124635173946e+001dB,1.70593089458114e+002°)
3.57298229822951e+008	(1.74124667509243e+001dB,1.70592070387375e+002°)
3.57335733573326e+008	(1.74124699850066e+001dB,1.70591051323562e+002°)
3.57373237323701e+008	(1.74124732195966e+001dB,1.70590032266672e+002°)
3.57410741074076e+008	(1.74124764547023e+001dB,1.70589013216659e+002°)
3.57448244824451e+008	(1.74124796903334e+001dB,1.70587994173558e+002°)
3.57485748574826e+008	(1.74124829264803e+001dB,1.70586975137349e+002°)
3.57523252325201e+008	(1.74124861631471e+001dB,1.70585956108035e+002°)
3.57560756075576e+008	(1.74124894003578e+001dB,1.70584937085664e+002°)
3.57598259825951e+008	(1.74124926380959e+001dB,1.70583918070158e+002°)
3.57635763576326e+008	(1.74124958763208e+001dB,1.70582899061564e+002°)
3.57673267326701e+008	(1.74124991151078e+001dB,1.70581880059865e+002°)
3.57710771077076e+008	(1.74125023543928e+001dB,1.70580861065072e+002°)
3.57748274827451e+008	(1.74125055941961e+001dB,1.70579842077147e+002°)
3.57785778577826e+008	(1.74125088345620e+001dB,1.70578823096163e+002°)
3.57823282328201e+008	(1.74125120753980e+001dB,1.70577804122013e+002°)
3.57860786078576e+008	(1.74125153167807e+001dB,1.70576785154774e+002°)
3.57898289828951e+008	(1.74125185587041e+001dB,1.70575766194448e+002°)
3.57935793579326e+008	(1.74125218011291e+001dB,1.70574747240958e+002°)
3.57973297329701e+008	(1.74125250440807e+001dB,1.70573728294390e+002°)
3.58010801080076e+008	(1.74125282875405e+001dB,1.70572709354698e+002°)
3.58048304830451e+008	(1.74125315315720e+001dB,1.70571690421904e+002°)
3.58085808580827e+008	(1.74125347760996e+001dB,1.70570671496013e+002°)
3.58123312331202e+008	(1.74125380211340e+001dB,1.70569652576959e+002°)
3.58160816081577e+008	(1.74125412667134e+001dB,1.70568633664821e+002°)
3.58198319831952e+008	(1.74125445128077e+001dB,1.70567614759522e+002°)
3.58235823582327e+008	(1.74125477593946e+001dB,1.70566595861101e+002°)
3.58273327332702e+008	(1.74125510065608e+001dB,1.70565576969605e+002°)
3.58310831083077e+008	(1.74125542542445e+001dB,1.70564558084986e+002°)
3.58348334833452e+008	(1.74125575023917e+001dB,1.70563539207141e+002°)
3.58385838583827e+008	(1.74125607511359e+001dB,1.70562520336287e+002°)
3.58423342334202e+008	(1.74125640003785e+001dB,1.70561501472245e+002°)
3.58460846084577e+008	(1.74125672501438e+001dB,1.70560482615108e+002°)
3.58498349834952e+008	(1.74125705004244e+001dB,1.70559463764799e+002°)
3.58535853585327e+008	(1.74125737512383e+001dB,1.70558444921384e+002°)
3.58573357335702e+008	(1.74125770025600e+001dB,1.70557426084818e+002°)
3.58610861086077e+008	(1.74125802544329e+001dB,1.70556407255116e+002°)
3.58648364836452e+008	(1.74125835067997e+001dB,1.70555388432304e+002°)
3.58685868586827e+008	(1.74125867597277e+001dB,1.70554369616346e+002°)
3.58723372337202e+008	(1.74125900131539e+001dB,1.70553350807232e+002°)
3.58760876087577e+008	(1.74125932670881e+001dB,1.70552332004978e+002°)
3.58798379837952e+008	(1.74125965215959e+001dB,1.70551313209602e+002°)
3.58835883588327e+008	(1.74125997765895e+001dB,1.70550294421073e+002°)
3.58873387338702e+008	(1.74126030321305e+001dB,1.70549275639411e+002°)
3.58910891089077e+008	(1.74126062881855e+001dB,1.70548256864589e+002°)
3.58948394839452e+008	(1.74126095447359e+001dB,1.70547238096602e+002°)
